id,tgl_masuk_barang_gudang,nomor_po,nama_brg,nie_brg,tipe_brg,merk_brg,negara_asal,stok,deskripsi_alat,harga_beli,harga_satuan,status_cek
1014,0000-00-00,,"DRESSING FORCEPS, CUSHING, STRAIGHT, 17,5CM, 7""",,HB 0298,HEBU,GERMANY,1,,0,778700,1
1015,0000-00-00,,"DRESSING FORCEPS, CUSHING, CURVED, 17,5CM, 7""",,HB 0299,HEBU,GERMANY,1,,0,819800,1
1016,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 11.5CM, 4 1/2",,HB 0300,HEBU,GERMANY,1,,0,342400,1
1017,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 13CM, 5""",,HB 0301,HEBU,GERMANY,1,,0,342400,1
1018,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 14.5CM, 5 1/2""",,HB 0302,HEBU,GERMANY,400,,0,364000,1
1019,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 16CM, 6 1/4""",,HB 0303,HEBU,GERMANY,1,,0,501200,1
1020,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 18CM, 7""",,HB 0304,HEBU,GERMANY,30,,0,665300,1
1021,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 20CM, 8""",,HB 0305,HEBU,GERMANY,12,,0,684800,1
1022,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 25CM, 10""",,HB 0306,HEBU,GERMANY,30,,0,907200,1
1023,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 30CM, 12""",,HB 0307,HEBU,GERMANY,1,,0,1247400,1
1024,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, 10.5CM, 4 1/4""",,HB 0308,HEBU,GERMANY,1,,0,348900,1
1025,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 11.5CM, 4 1/2""",,HB 0310,HEBU,GERMANY,1,,0,549800,1
1026,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 13CM, 5""",,HB 0311,HEBU,GERMANY,1,,0,587600,1
1027,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 14.5CM, 5 1/2""",,HB 0312,HEBU,GERMANY,1,,0,645900,1
1028,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 16CM, 6 1/4""",,HB 0313,HEBU,GERMANY,1,,0,711800,1
1029,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 18CM, 7""",,HB 0314,HEBU,GERMANY,1,,0,886700,1
1030,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 20CM, 8""",,HB 0315,HEBU,GERMANY,1,,0,895400,1
1031,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 25CM, 10""",,HB 0316,HEBU,GERMANY,1,,0,1393200,1
1032,0000-00-00,,"TISSUE FORCEPS, 2X3 TEETH, 30CM, 12""",,HB 0317,HEBU,GERMANY,1,,0,1703200,1
1033,0000-00-00,,"TISSUE FORCEPS, 3X4 TEETH, 13CM, 5""",,HB 0321,HEBU,GERMANY,1,,0,676100,1
1034,0000-00-00,,"TISSUE FORCEPS, 3X4 TEETH, 14.5CM, 5 1/2""",,HB 0322,HEBU,GERMANY,1,,0,702000,1
1035,0000-00-00,,"TISSUE FORCEPS, 3X4 TEETH, 16CM, 6 1/4""",,HB 0323,HEBU,GERMANY,1,,0,830600,1
1036,0000-00-00,,"TISSUE FORCEPS, 3X4 TEETH, 20CM, 8""",,HB 0325,HEBU,GERMANY,1,,0,859700,1
1037,0000-00-00,,"TISSUE FORCEPS, 4X5 TEETH, 13CM, 5""",,HB 0327,HEBU,GERMANY,1,,0,702000,1
1038,0000-00-00,,"TISSUE FORCEPS, 4X5 TEETH, 14.5CM, 5 1/2""",,HB 0328,HEBU,GERMANY,1,,0,769000,1
1039,0000-00-00,,"TISSUE FORCEPS, 4X5 TEETH, 16CM, 6 1/4""",,HB 0329,HEBU,GERMANY,1,,0,946100,1
1040,0000-00-00,,"TISSUE FORCEPS, 1X2 NARROW, 13CM, 5""",,HB 0331,HEBU,GERMANY,1,,0,404000,1
1041,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, NARROW, 14.5CM, 5 1/2""",,HB 0332,HEBU,GERMANY,57,,0,447200,1
1042,0000-00-00,,"TISSUE FORCEPS, 1X2 NARROW, 16CM, 6 1/4""",,HB 0333,HEBU,GERMANY,2,,0,644800,1
1043,0000-00-00,,"TISSUE FORCEPS, 1X2 TEETH, NARROW, 20CM, 8""",,HB 0335,HEBU,GERMANY,1,,0,907200,1
1044,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 12CM, 4 3/4""",,HB 0340,HEBU,GERMANY,1,,0,392100,1
1045,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 13CM, 5""",,HB 0341,HEBU,GERMANY,1,,0,536800,1
1046,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 14.5CM, 5 1/2""",,HB 0342,HEBU,GERMANY,1,,0,550800,1
1047,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 15.5CM, 6 1/8""",,HB 0343,HEBU,GERMANY,1,,0,573500,1
1048,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 18CM, 7""",,HB 0344,HEBU,GERMANY,1,,0,674000,1
1049,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 21CM, 8 1/4""",,HB 0345,HEBU,GERMANY,3,,0,716100,1
1050,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 25CM, 10""",,HB 0346,HEBU,GERMANY,1,,0,1074600,1
1051,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 1X2 TEETH, 31CM, 12 1/4""",,HB 0347,HEBU,GERMANY,1,,0,2084400,1
1052,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 12CM, 4 3/4""",,HB 0350,HEBU,GERMANY,1,,0,612400,1
1053,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 13CM, 5""",,HB 0351,HEBU,GERMANY,1,,0,647000,1
1054,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 14.5CM, 5 1/2""",,HB 0352,HEBU,GERMANY,1,,0,670700,1
1055,0000-00-00,,"TISSUE FCPS., USA-PATTERN, 2X3TEETH, 15,5CM, 6""",,HB 0353,HEBU,GERMANY,1,,0,740900,1
1056,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 18CM, 7""",,HB 0354,HEBU,GERMANY,1,,0,900800,1
1057,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 21CM, 8 1/4""",,HB 0355,HEBU,GERMANY,1,,0,1034700,1
1058,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 25CM, 10""",,HB 0356,HEBU,GERMANY,1,,0,1741000,1
1059,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN, 2X3 TEETH, 31CM, 12 1/4""",,HB 0357,HEBU,GERMANY,1,,0,2208600,1
1060,0000-00-00,,"TISSUE FORCEPS, WITH PLATEAU, 1X2 TEETH, 12CM, 4 3/4""",,HB 0360,HEBU,GERMANY,1,,0,1175100,1
1061,0000-00-00,,"TISSUE FORCEPS, ADSON, FINE, 1X2 TEETH, 0.8MM, 12CM, 4 3/4""",,HB 0361,HEBU,GERMANY,1,,0,1161000,1
1062,0000-00-00,,"TISSUE FORCEPS, ADSON, 1X2 TEETH, 1.2MM, 12CM, 4 3/4""",,HB 0362,HEBU,GERMANY,1,,0,950400,1
1063,0000-00-00,,"TISSUE FCPS., ADSON, 1X2TEETH,  1,5MM, 15CM, 6""",,HB 0363,HEBU,GERMANY,1,,0,1538000,1
1064,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN,DELICATE, 1X2 TEETH, 12CM, 5""""""",,HB 0370,HEBU,GERMANY,1,,0,324000,1
1065,0000-00-00,,"TISSUE FCPS., USA-PATTERN,DELICATE, 1X2 TEETH, 13CM, 5""",,HB 0371,HEBU,GERMANY,1,,0,489300,1
1066,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN,DELICATE, 1X2 TEETH, 14,5CM,5 1/2""",,HB 0372,HEBU,GERMANY,1,,0,616700,1
1067,0000-00-00,,"TISSUE FORCEPS, USA-PATTERN,DELICATE, 1X2 TEETH, 15CM, 6""",,HB 0373,HEBU,GERMANY,1,,0,648000,1
1068,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 2X3TEETH, 15CM, 6""",,HB 0374-15,HEBU,GERMANY,1,,0,942900,1
1069,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 2X3TEETH, 20CM, 8""",,HB 0374-20,HEBU,GERMANY,1,,0,1280900,1
1070,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 2X3TEETH, 25CM, 10""",,HB 0374-25,HEBU,GERMANY,1,,0,1797200,1
1071,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 4X5TEETH, 15CM, 6""",,HB 0375-15,HEBU,GERMANY,1,,0,1074600,1
1072,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 4X5TEETH, 20CM, 8""",,HB 0375-20,HEBU,GERMANY,1,,0,1382400,1
1073,0000-00-00,,"TISSUE FCPS., ADLERKREUTZ, 4X5TEETH, 25CM, 10""",,HB 0375-25,HEBU,GERMANY,1,,0,1831700,1
1074,0000-00-00,,"TISSUE FCPS., SEMKEN, 12,5CM,5""",,HB 0381,HEBU,GERMANY,1,,0,614600,1
1075,0000-00-00,,"TISSUE FCPS., SEMKEN, 15CM,",,HB 0382,HEBU,GERMANY,1,,0,704200,1
1076,0000-00-00,,"TISSUE FCPS., ADSON, 1,2MM,12CM, 4 1/2"", 2X3 TEETH""",,HB 0383,HEBU,GERMANY,1,,0,1001200,1
1077,0000-00-00,,"BEASLEY BABCOCK FORCEPS,12,5CM, 5""",,HB 0383-01,HEBU,GERMANY,1,,0,2475400,1
1078,0000-00-00,,"TISSUE FCPS., MICRO-ADSON,0,8MM, 12CM, 4 1/2""",,HB 0384,HEBU,GERMANY,1,,0,1025000,1
1079,0000-00-00,,"TISSUE FCPS., MICRO-ADSON,0,8MM, 15CM, 6""",,HB 0384-15,HEBU,GERMANY,1,,0,1451600,1
1080,0000-00-00,,"TISSUE FORCEPS, ADSON, 1.2MM, 12CM, 4 1/2""",,HB 0385,HEBU,GERMANY,60,,0,680400,1
1081,0000-00-00,,"TISSUE FCPS., ADSON, 1,25MM,12CM, 4 1/2"", CROSS-SERRATED""",,HB 0385-01,HEBU,GERMANY,1,,0,1217200,1
1082,0000-00-00,,"TISSUE FCPS., ADSON, 1,2MM,15CM, 6""",,HB 0385-15,HEBU,GERMANY,1,,0,1004400,1
1083,0000-00-00,,"TISSUE FCPS., ADSON-BROWN, 9X9TEETH, 12CM, 4 1/2""",,HB 0386,HEBU,GERMANY,1,,0,1055200,1
1084,0000-00-00,,"TISSUE FORCEPS, ADSON-BROWN,7X7 TEETH, 12CM, 4 1/2""",,HB 0386-01,HEBU,GERMANY,1,,0,1055200,1
1085,0000-00-00,,"TISSUE FCPS., GILLIES, STRAIGH15CM, 6""",,HB 0387,HEBU,GERMANY,1,,0,846800,1
1086,0000-00-00,,"TISSUE FCPS., GERALD, STRAIGHT17,5CM, 7""",,HB 0388,HEBU,GERMANY,1,,0,1025000,1
1087,0000-00-00,,"TISSUE FCPS., GERALD, CURVED,17,5CM, 7""",,HB 0389,HEBU,GERMANY,1,,0,1074600,1
1088,0000-00-00,,"TISSUE FCPS., TAYLER, STRAIGHT17,5CM, 7""",,HB 0390,HEBU,GERMANY,1,,0,955800,1
1089,0000-00-00,,"TISSUE FCPS., TAYLER, CURVED,17,5CM, 7""",,HB 0391,HEBU,GERMANY,1,,0,1017400,1
1090,0000-00-00,,"TISSUE FCPS., CUSHING,STRAIGHT17,5CM, 7""",,HB 0392,HEBU,GERMANY,1,,0,869400,1
1091,0000-00-00,,"TISSUE FCPS., CUSHING, CURVED,17,5CM, 7""",,HB 0393,HEBU,GERMANY,1,,0,1214000,1
1092,0000-00-00,,"TISSUE FCPS., BROPHY, STRAIGHT20CM, 8""",,HB 0394,HEBU,GERMANY,1,,0,895400,1
1093,0000-00-00,,"TISSUE FCPS., BROPHY, CURVED,20CM, 8""",,HB 0395,HEBU,GERMANY,1,,0,1015200,1
1094,0000-00-00,,"TISSUE FCPS., WAUGH, STRAIGHT,15CM, 6""",,HB 0396,HEBU,GERMANY,1,,0,716100,1
1095,0000-00-00,,"TISSUE FCPS., WAUGH, STRAIGHT,20CM, 8""",,HB 0397,HEBU,GERMANY,1,,0,922400,1
1096,0000-00-00,,"TISSUE FCPS., TAYLER, STRAIGHT17,5CM, 7""",,HB 0398,HEBU,GERMANY,1,,0,1074600,1
1097,0000-00-00,,"TISSUE FCPS., TAYLER, ANGULAR,17,5CM, 7""",,HB 0399,HEBU,GERMANY,1,,0,1464500,1
1098,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,STRAIGHT, 18CM, 7""",,HB 0400,HEBU,GERMANY,1,,0,716100,1
1099,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,STRAIGHT, 21CM, 8 1/4""",,HB 0401,HEBU,GERMANY,1,,0,895400,1
1100,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,STRAIGHT, 25CM, 10""",,HB 0402,HEBU,GERMANY,1,,0,1203200,1
1101,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,CURVED, 18CM, 7""",,HB 0403,HEBU,GERMANY,1,,0,884600,1
1102,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,CURVED, 21CM, 8 1/4""",,HB 0404,HEBU,GERMANY,1,,0,972000,1
1103,0000-00-00,,"TISSUE FCPS., POTTS-SMITH,CURVED, 25CM, 10""",,HB 0405,HEBU,GERMANY,1,,0,1411600,1
1104,0000-00-00,,"TISSUE FCPS., STILLE-BARRAYA,3X4 TEETH, 18CM, 7""",,HB 0406-18,HEBU,GERMANY,1,,0,1270100,1
1105,0000-00-00,,"TISSUE FCPS., STILLE-BARRAYA,3X4 TEETH, 20CM, 8""",,HB 0406-20,HEBU,GERMANY,1,,0,1404000,1
1106,0000-00-00,,"TISSUE FCPS., STILLE-BARRAYA,3X4 ZÄHNE, 25CM, 10""",,HB 0406-25,HEBU,GERMANY,1,,0,1844700,1
1107,0000-00-00,,"TISSUE FCPS., LANE, 1X2 TEETH,14,5CM, 5 1/2""",,HB 0407,HEBU,GERMANY,1,,0,799200,1
1108,0000-00-00,,"TISSUE FCPS., LANE, 1X2 TEETH,18CM, 7""",,HB 0408,HEBU,GERMANY,1,,0,1265800,1
1109,0000-00-00,,"TISSUE FCPS., LANE, 2X3 TEETH,14,5CM, 5 1/2""",,HB 0409,HEBU,GERMANY,1,,0,833800,1
1110,0000-00-00,,"TISSUE FCPS., LANE, 2X3 TEETH,18CM, 7""",,HB 0410,HEBU,GERMANY,1,,0,1300400,1
1111,0000-00-00,,"TISSUE FCPS., BONNEY, 2X3TEETH, 18CM, 7""",,HB 0412,HEBU,GERMANY,1,,0,1517400,1
1112,0000-00-00,,"LUNG GRASPING FORCEPS, RUSSIANPATTERN, 15CM, 6""",,HB 0413,HEBU,GERMANY,1,,0,1203200,1
1113,0000-00-00,,"LUNG GRASPING FORCEPS, RUSSIANPATTERN, 25CM, 10""",,HB 0415,HEBU,GERMANY,1,,0,1561700,1
1114,0000-00-00,,"LUNG GRASPING FORCEPS,SINGLEY-TUTTLE, 23CM, 9""",,HB 0416,HEBU,GERMANY,1,,0,1831700,1
1115,0000-00-00,,"LUNG GRASPING FORCEPS,SINGLEY-TUTTLE, 18CM, 7""""""",,HB 0416-18,HEBU,GERMANY,1,,0,2100600,1
1116,0000-00-00,,"LUNG GRASPING FORCEPS, NELSON,23CM, 9""",,HB 0417,HEBU,GERMANY,1,,0,1831700,1
1117,0000-00-00,,"LUNG GRASPING FORCEPS, DUVAL,14,5CM, 5 1/2""""""",,HB 0418-01,HEBU,GERMANY,1,,0,1859800,1
1118,0000-00-00,,"LUNG GRASPING FORCEPS, COLLIN-DUVAL, 20CM, 8""""",,HB 0418-02,HEBU,GERMANY,1,,0,2157900,1
1119,0000-00-00,,"LUNG GRASPING FORCEPS,MAYO-RUSSIAN PATTERN, 23CM, 9""",,HB 0419,HEBU,GERMANY,1,,0,2073600,1
1120,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 15,5CM, 61/8""",,HB 0420-01,HEBU,GERMANY,1,,0,4124600,1
1121,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 20CM, 8""",,HB 0420-02,HEBU,GERMANY,1,,0,4280100,1
1122,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 24,5M, 9 3/4""",,HB 0420-03,HEBU,GERMANY,1,,0,4754200,1
1123,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 15CM, 6""",,HB 0420-11,HEBU,GERMANY,1,,0,4124600,1
1124,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 20CM, 8""",,HB 0420-12,HEBU,GERMANY,1,,0,4280100,1
1125,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 25CM, 10""",,HB 0420-13,HEBU,GERMANY,1,,0,4754200,1
1126,0000-00-00,,"VESSEL FORCEPS, DE BAKEY,ATRAUMA, STRAIGTH VERYDELICATE, 1,1MM, 30CM, 12""",,HB 0420-14,HEBU,GERMANY,1,,0,4924800,1
1127,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 1,5MM, 16CM, 6 1/4""",,HB 0420-16,HEBU,GERMANY,1,,0,2560700,1
1128,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 1,5MM, 20CM, 8""",,HB 0420-20,HEBU,GERMANY,1,,0,2816700,1
1129,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 1,5MM, 24CM, 9 1/2""",,HB 0420-24,HEBU,GERMANY,1,,0,3271400,1
1130,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 1,5MM, 30CM, 12""",,HB 0420-30,HEBU,GERMANY,1,,0,3716300,1
1131,0000-00-00,,"ATRAUMA FORCEPS, EXTRA-LIGHT,STRAIGHT, 1,2MM, 15CM, 6""",,HB 0420-31,HEBU,GERMANY,1,,0,5615000,1
1132,0000-00-00,,"ATRAUMA FORCEPS, EXTRA-LIGHT,STRAIGHT, 1,5MM, 20CM, 8""",,HB 0420-32,HEBU,GERMANY,1,,0,4678600,1
1133,0000-00-00,,"ATRAUMA FORCEPS, EXTRA-LIGHT,STRAIGHT, 1,5MM, 24CM, 9 1/2""",,HB 0420-33,HEBU,GERMANY,1,,0,5137600,1
1134,0000-00-00,,"ATRAUMA FORCEPS, EXTRA-LIGHT,STRAIGHT, 1,5MM, 30CM, 12""",,HB 0420-34,HEBU,GERMANY,1,,0,5384900,1
1135,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2MM, 16CM, 6 1/4""",,HB 0421-16,HEBU,GERMANY,1,,0,2477600,1
1136,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2MM, 20CM, 8""",,HB 0421-20,HEBU,GERMANY,1,,0,2726000,1
1137,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2MM, 24CM, 9 1/2""",,HB 0421-24,HEBU,GERMANY,1,,0,2973300,1
1138,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2MM, 30CM, 12""",,HB 0421-30,HEBU,GERMANY,1,,0,3716300,1
1139,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2,7MM, 16CM, 6 1/4""",,HB 0422-16,HEBU,GERMANY,1,,0,2477600,1
1140,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2,7MM, 20CM, 8""",,HB 0422-20,HEBU,GERMANY,1,,0,2726000,1
1141,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2,7MM, 24CM, 9 1/2""",,HB 0422-24,HEBU,GERMANY,1,,0,2973300,1
1142,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 2,7MM, 30CM, 12""",,HB 0422-30,HEBU,GERMANY,1,,0,3716300,1
1143,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 3,5MM, 16CM, 6 1/4""",,HB 0423-16,HEBU,GERMANY,1,,0,2477600,1
1144,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 3,5MM, 20CM, 8""",,HB 0423-20,HEBU,GERMANY,1,,0,2726000,1
1145,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 3,5MM, 24CM, 9 1/2""",,HB 0423-24,HEBU,GERMANY,1,,0,2973300,1
1146,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,STRAIGHT, 3,5MM, 30CM",,HB 0423-30,HEBU,GERMANY,1,,0,3716300,1
1147,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,ANGULAR, 2MM, 16CM, 6 1/4""",,HB 0424-16,HEBU,GERMANY,1,,0,2602800,1
1148,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,ANGULAR, 2MM, 20CM, 8""",,HB 0424-20,HEBU,GERMANY,1,,0,2850200,1
1149,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,ANGULAR, 2MM, 24CM, 9 1/2""",,HB 0424-24,HEBU,GERMANY,1,,0,3098600,1
1150,0000-00-00,,"ATRAUMA FORCEPS, DE BAKEY,ANGULAR, 2MM, 30CM, 12""",,HB 0424-30,HEBU,GERMANY,1,,0,3841600,1
1151,0000-00-00,,"DRESSING FORCEPS, DELICATE,STRAIGHT, SERRATED, WITH PIN,10,5CM, 4 1/4""",,HB 0425,HEBU,GERMANY,1,,0,680400,1
1152,0000-00-00,,"DRESSING FORCEPS, DELICATE,SLIGHTLY CURVED, SERRATED,WITH PIN, 10,5CM, 4 1/4""",,HB 0426,HEBU,GERMANY,1,,0,699900,1
1153,0000-00-00,,"DRESSING FORCEPS, DELICATE,STRONGLY CURVED, SERRATED,WITH PIN, 10,5CM, 4 1/4""",,HB 0427,HEBU,GERMANY,1,,0,699900,1
1154,0000-00-00,,"TISSUE FORCEPS, DELICATE,STRAIGHT, WITH PIN, 10,5CM,4 1/4""",,HB 0428,HEBU,GERMANY,1,,0,764700,1
1155,0000-00-00,,"TISSUE FORCEPS, DELICATE,SLIGHTLY CURVED, WITH PIN,10,5CM, 4 1/4""",,HB 0429,HEBU,GERMANY,1,,0,799200,1
1156,0000-00-00,,"TISSUE FORCEPS, DELICATE,STRONGLY CURVED, WITH PIN,10,5CM, 4 1/42""",,HB 0430,HEBU,GERMANY,1,,0,807900,1
1157,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITHOUT PIN, 8CM,3 1/4""",,HB 0431,HEBU,GERMANY,1,,0,396400,1
1158,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITHOUT PIN, 9CM,3 1/2""",,HB 0432,HEBU,GERMANY,1,,0,415800,1
1159,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITHOUT PIN, 10,5CM,4 1/4""",,HB 0433,HEBU,GERMANY,1,,0,443900,1
1160,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITHOUT PIN, 11,5CM,4 1/2""",,HB 0434,HEBU,GERMANY,1,,0,455800,1
1161,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITHOUT PIN, 12,5CM,5""",,HB 0435,HEBU,GERMANY,1,,0,460100,1
1162,0000-00-00,,"SPLINTER FORCEPS, CURVED,SMOOTH, WITHOUT PIN, 8CM,3 1/4""",,HB 0436,HEBU,GERMANY,1,,0,504400,1
1163,0000-00-00,,"SPLINTER FORCEPS, CURVED,SMOOTH, WITHOUT PIN, 9CM,3 1/2""",,HB 0437,HEBU,GERMANY,1,,0,523800,1
1164,0000-00-00,,"SPLINTER FORCEPS, CURVED,SMOOTH, WITHOUT PIN, 10,5CM,4 1/4""",,HB 0438,HEBU,GERMANY,1,,0,551900,1
1165,0000-00-00,,"SPLINTER FORCEPS, CURVED,SMOOTH, WITHOUT PIN, 11,5CM,4 1/2""",,HB 0439,HEBU,GERMANY,1,,0,563800,1
1166,0000-00-00,,"SPLINTER FORCEPS, CURVED,SMOOTH, WITHOUT PIN, 12,5CM,5""",,HB 0440,HEBU,GERMANY,1,,0,568100,1
1167,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SERRATED, WITHOUT PIN, 8CM,3 1/4""",,HB 0441,HEBU,GERMANY,1,,0,396400,1
1168,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SERRATED, WITHOUT PIN, 9CM,3 1/2""",,HB 0442,HEBU,GERMANY,1,,0,396400,1
1169,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,,SERRATED, WITHOUT PIN, 10,5CM,4 1/4""",,HB 0443,HEBU,GERMANY,1,,0,401800,1
1170,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,,SERRATED, WITHOUT PIN, 11,5CM,4 1/2""",,HB 0444,HEBU,GERMANY,1,,0,420200,1
1171,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,,SERRATED, WITHOUT PIN, 12,5CM,5""",,HB 0445,HEBU,GERMANY,1,,0,460100,1
1172,0000-00-00,,"SPLINTER FORCEPS, CURVED,SERRATED, WITHOUT PIN, 8CM,3 1/4""",,HB 0446,HEBU,GERMANY,1,,0,447200,1
1173,0000-00-00,,"SPLINTER FORCEPS, CURVED,SERRATED, WITHOUT PIN, 9CM,3 1/2""",,HB 0447,HEBU,GERMANY,1,,0,447200,1
1174,0000-00-00,,"SPLINTER FORCEPS, CURVED,SERRATED, WITHOUT PIN, 10,5CM,4 1/4""",,HB 0448,HEBU,GERMANY,1,,0,460100,1
1175,0000-00-00,,"SPLINTER FORCEPS, CURVED,SERRATED, WITHOUT PIN, 11,5CM,4 1/2""",,HB 0449,HEBU,GERMANY,1,,0,460100,1
1176,0000-00-00,,"SPLINTER FORCEPS, CURVED,SERRATED, WITHOUT PIN, 12,5CM,5""",,HB 0450,HEBU,GERMANY,1,,0,533600,1
1177,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITH PIN, 8CM, 3 1/4""",,HB 0451,HEBU,GERMANY,1,,0,570300,1
1178,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITH PIN, 9CM, 3 1/2""",,HB 0452,HEBU,GERMANY,1,,0,570300,1
1179,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITH PIN, 10,5CM,4 1/4""",,HB 0453,HEBU,GERMANY,1,,0,570300,1
1180,0000-00-00,,"SPLINTER FORCEPS, STRAIGHT,SMOOTH, WITH PIN, 11,5CM,4 1/2""",,HB 0454,HEBU,GERMANY,1,,0,570300,1
